user_id,section_id,project_id,post_date,prompt,post_text,post_score,answer_date,answer_text,answer_score
7146,3,3,2019-02-03,Request for member ______ which is of non-class type,<p>Good Day wonderful computer people of the planet Earth!</p> <p>Here is the struct in a file calle,0,2019-02-03,<p><code>AudioQueueBufferRef</code> is an <code>AudioQueueBuffer</code> pointer. <code>mBuffers</cod,7
5325,2,3,2019-02-13,How to move text up using CSS when nothing is working,<p>I want to move the text displayed at the bottom of the page slightly upwards and have tried almos,4,2019-02-13,"<p>used the following snippet and it worked fine..</p>

<pre><code>.smallText .bmv-disclaimer {
   h",0
8720,3,3,2019-02-19,Controller help and functions,<p>I have a general <code>create</code> function that submits a new user to the database - this work,0,2019-02-20,<p>You can determine if the user has clicked the activation link by checking the database for <code>,0
45430,1,1,2019-02-10,Using data from an ng-repeat in a function,<p>I am new to AngularJS and I am trying to learn a bit more about the possibilities with ng-repeat.,1,2019-02-10,"<p>The issue is that you are calling a function, which will result in a modification of a bound valu",5
19915,1,3,2019-02-06,ReactJS Simple Add / Remove Component Pattern,<p>I'm quite confused about this pattern in React. I have seen it in other places it but it does not,1,2019-02-06,"<p>If you want to manually manage the dom, react probably isn't for you.  You can always do it bette",2
47708,1,1,2019-02-24,Rails multiple associations in one result set,<p>I have a Video model which <code>has_many :comments</code> and <code>has_many :reviews</code>.</p,1,2019-02-24,<p>You can make a method in your model that concatenates the two associations and then sorts them. F,2
40417,3,2,2019-02-22,How to avoid N+1 queries with Ransack,<p>I've beeen using <a href= https://github.com/activerecord-hackery/ransack rel= nofollow >Ransack<,1,2019-07-05,"<p>This is working to me in a project.
  def index
    @q = Client.includes(zone: :user).ransack(par",2
18395,1,1,2019-02-16,Update existing database with Entity Framework Code First in MVC,<p>In my MVC application I used Entity Framework 6 and created database with code first approach. Af,3,2019-02-16,<p>Why did you do steps 1-4? That's where you went wrong. If you had a previously generated database,13
31902,2,3,2019-02-28,Is it possible to download GAE datastore from appcfg.py?,<p>I am trying to download datastore records from a project:</p> <pre><code>appcfg.py --application=,0,2019-03-03,"<p>I'm unsure why you have 'foobar' after 'download_data'.</p>

<p>This should work to download all ",1
38081,3,2,2019-02-27,Comment system for 2 different entities,<p>I am trying to create a comment system.<br><br> <strong>The database design</strong> for the thin,1,2019-02-27,"<p>There are a few considerations here.</p>

<p><strong>Object vs. Relational mappings</strong></p>
",2
14501,2,1,2019-02-09,Create a WYSIWGY field in magento backend,<p>I am trying to create a WYSIWGY field in category page in magento backend but it doesn't seem to ,2,2019-02-09,<p>Try this instead.  Basically it's just <code>'wysiwyg' =&gt; true</code> to <code>'wysiwyg_enable,3
22041,2,3,2019-02-03,SQL server version 10 is not supported Error,<p>Does anybody know where I can find the SQL Database Publishing Wizard for SQL Server 2008? When I,3,2019-02-03,"<p>It Turns out I needed to install SP3 for Sql server 2005 to fix the ""SQL Server version 10 is not",3
42655,2,1,2019-02-22,How to extract date on X axis from a point on chart [mschart],<p>X axis type is <code>DateTime</code>. I want to know how to extract original <code>DateTime</code,0,2019-02-28,"<p>Try this C# code, it should give you a start. I use it to add text to a <code>Label</code> thats ",0
48682,2,1,2019-02-28,AgilityPack getting last <p> of DOM three,<p>Admitting a HTML like this :</p> <pre><code>&lt;p&gt;hello&lt;p&gt; &lt;p&gt; &lt;table&gt; &lt;t,0,2019-02-28,"<p>The XPath <code>.//p[not(descendant::p)]</code> will get 1, 3 and 4 from your example.
It finds a",1
11663,1,1,2019-02-11,How to convert a wxPython app to run as a headless unix job?,<p>I am currently running 2.8.9.1 of wx in a linux box.</p> <p>The App I am working on was originall,0,2019-02-12,"<p>It turns out the rewriting is not too bad.</p>

<p>There are only three dependencies on wx object",0
21972,3,3,2019-02-25,linking my .js file with .html file,<p>i do not know what is wrong with my coding it seem like my .js file does not able to activate in ,0,2019-02-25,"<p>I suspect your either getting a 404 and your script is not loading at all, or your script is thro",2
44614,2,2,2019-02-09,Anonymous types VS Local variables When should one be used?,<p>I am not sure when I should use <em>anonymous types</em> instead of <em>local variables</em> in C,4,2019-02-09,<p><s>Do you mean statically typed variables? Note that anonymous types <em>are</em> statically type,8
25713,3,2,2019-02-21,Passing data to model CI,<p>Thanks to @Mischa for helping me out here.</p> <p>Answer : </p> <p>Model :</p> <pre><code>functio,-2,2019-02-21,<p>What you're trying to do only works when passing data to views. You just have to pass separate va,1
2268,1,3,2019-02-23,ASP.NET MVC3 RAZOR: File Upload gives zero as file count,<p>I need to upload multiple files into web server using MVC3 with RAZOR. I have the following code.,0,2019-02-23,"<p>change your form to match the following</p>

<pre><code>@using(Html.BeginForm(""action"",""controlle",6
29412,3,1,2019-02-01,ElasticSearch / NEST / No results with Term but with Match,<p>Why does the first statement give me some results but the second not?</p> <p>I tried a lot of com,2,2019-02-01,"<p>The <code>term</code> query does not analyze the search term, the <code>match</code> query uses t",6
35732,2,3,2019-02-26,Can Uncrustify be prevented from modifying certain sections of code?,<p>Uncrustify is great and does an excellent job of tidying code. However I have some C code within ,7,2019-03-18,"<pre><code>/* *INDENT-OFF* */
int i = 0; // No uncrustify action here
/* *INDENT-ON* */
</code></pre",14
6743,2,1,2019-02-28,SPDY multiplexing makes requests slower than HTTP,<p>I have an application that makes a mixture of network requests some small items (~20kB) and some ,0,2019-02-28,"<p>The multiplexing in SPDY interleaves requests and responses, so no call ever blocks on another ca",0
34184,1,3,2019-02-04,How to access the value of an ASPxTextBox from JavaScript,<p>Suppose I have an DevExpress ASPxTextBox whose id is instrument . I want to access the value of t,5,2019-02-05,"<p>You can set the ClientInstanceName property on the AspxTextBox.  </p>

<pre><code>&lt;dxe:ASPxTex",7
26145,2,2,2019-02-12,Unable to insert null values in nullable column via stored procedure in C#,<p>I have a SQL table where column is set to <code>null</code>. Now I am passing the null value from,3,2019-02-12,"<p>You've pretty much answered your own question <code>null</code> and <a href=""https://msdn.microso",5
40830,3,3,2019-02-02,Why do inetinfo.exe dllhost.exe and aspnet_wp.exe all start under debugger on themselves and I can't attach to either?,<p>I'm trying to debug an ASP.NET application. I've created a virtual directory in IIS copied all th,1,2019-02-03,"<p>The problem was caused by <a href=""http://www.microsoft.com/downloads/en/details.aspx?FamilyID=9b",0
22956,3,3,2019-02-20,Listing installed python site-packages?,<pre><code>from distutils.sysconfig import get_python_lib; print get_python_lib() </code></pre> <p>R,9,2019-02-20,"<p>Check out <a href=""http://tools.assembla.com/yolk/"" rel=""noreferrer"">yolk</a>.</p>

<blockquote>
",7
21559,1,1,2019-02-12,which one is best practice ? bulk delete or top 10000 rows,<p>Im in the need to delete 6.3 million records from 25 Tables in the production. I have the followi,2,2019-02-12,<p>The issue may be more about overall concurrency of the database during the delete - it is possibl,2
42347,3,1,2019-02-27,In javascript 5 || 0 and 0 || 5 returns 5,<p>As the title says everything. <code>5 || 0</code> and <code>0 || 5</code> returns <code>5</code> ,-3,2019-02-27,"<p>It's a <code>boolean or</code>, and 5 evaluates to <a href=""http://www.sitepoint.com/javascript-t",1
14942,2,2,2019-02-09,difference between drain and release,<p>i want to know the difference between drain and release in memory management..please help me with,1,2019-02-09,"<blockquote>
  <p>In a garbage collected environment,
  <strong>release</strong> is a no-op. NSAutor",1
49213,3,1,2019-02-20,Trigger copy data from table2 when only one data in table1 inserted,<p>I have this trigger </p> <pre><code>CREATE TRIGGER TriggerPickup ON dbo.Pickup AFTER INSERT AS BE,1,2019-02-20,"<p>You need to use <a href=""http://msdn.microsoft.com/en-us/library/ms175089%28v=sql.105%29.aspx"" re",1
9566,1,3,2019-02-12,Remove class and add class,<p>I'm working on a JavaScript and CSS3 responsive HTML menu for mobile devices. The JS is quite sim,1,2019-02-12,"<p>I use regular expressions for this.  I have a macro that does the following</p>

<pre><code>(node",1
4677,3,2,2019-02-11,Apple Automator take screen capture and save to user-specified location,<p>So I'm trying to use Automator under Mac OS Yosemite to create a service to allow a user to take ,-1,2019-02-11,"<p>An easy way would be to use the command line tool ""screencapture"". It has many options you can ch",1
22638,3,3,2019-02-10,When A ClassVisitor's visitMethod will be called in asm?,<p>Let's say I have class like this:</p> <pre><code>public class ClassPrinter extends ClassVisitor {,0,2019-02-10,<p><code>visitMethod</code> gets called when you directly or indirectly call the visitor. This is co,2
9023,1,3,2019-02-06,F# alternative List Syntax,<p>so i have got a type Genre with Property Name on it. </p> <p>Im creating a list of Genre Names li,0,2019-02-06,"<pre><code>[""Disco""; ""Jazz""; ""Rock""]
|&gt; List.map (fun name -&gt; Genre(name))
</code></pre>",4
22839,1,1,2019-02-06,Neo4j 1.9.2: Query/filter and count multiple node types,<p>In Neo4j 1.9.2 I'd like to count all the relationships for EACH node in a set of nodes.</p> <p>Al,1,2019-02-06,"<p>In case you want to run the count operation for a lot of nodes, consider using the index like thi",2
41540,3,2,2019-02-16,Return an object 'ordered' with bluebird using Promise.map,<p>I have an array of numbers that I pass to an <em>api url</em>. It returns the answer on an object,0,2019-02-16,"<p>You should use <a href=""http://bluebirdjs.com/docs/api/promise.mapseries.html"" rel=""nofollow""><co",3
7237,3,2,2019-02-01,POCO entity-based RIA service can't de-serialize associated entities,<p>I'm developing a Silverlight Business Application using a RIA service which is returning POCO ent,0,2019-02-18,<p>This is probably because you don't have methods in your DomainService for CRUD operations on the ,0
14075,1,1,2019-02-06,Lightweight general-purpose stable standalone/embedded SQL server for Windows?,<p>I realise this question is a little subjective but I think there are only a very small number of ,0,2019-02-06,"<p>Have you looked at <a href=""http://www.microsoft.com/en-us/sqlserver/editions/2012-editions/compa",4
42289,2,2,2019-02-04,Reevaluating a model-level query,<p>In brief: A model's method performs a query (returning the output of objects.filter()) but when t,1,2019-02-09,<p>Aha. The full version of the Manager method has a big difference from the one you originally post,2
44562,3,2,2019-02-18,Dataframe column appears incorrectly sorted,<p>For a dataframe with three columns --</p> <ul> <li><code>$x</code> -- at <a href= http://pastebin,1,2019-02-18,"<p>As mentioned in a comment, R's <code>?factor</code> is confusing you.</p>

<p>Let's start with <c",2
13930,3,2,2019-02-18,I can't see stored procedures in DbContext with POCO classes,<p>Why I can't see the stored procedure added in my DbContext? The DbContext is generated by the tem,3,2019-02-18,<p>DbContext doesn't provide support for mapping stored procedures to methods. You must call procedu,5
34232,3,1,2019-02-21,Disadvantages of removing unused foreign key indexes?,<p>Foreign key indexes are never used as you can see in pg_stat_user_indexes table. I want to remove,0,2019-02-22,<p>Indexes on the referring foreign key column are not required for referential integrity enforcemen,2
35735,2,2,2019-02-07,T-sql update value based on sub select result,<p>MS SQL 2008 in use and stored procedure is needed.</p> <p>So in my table i have certain rows wher,2,2019-02-07,"<p>Query:</p>

<p><strong><a href=""http://sqlfiddle.com/#!3/e1ced/2"" rel=""nofollow"">SQLFIDDLEEXAmple",2
49443,1,2,2019-02-28,Is the time step related to sampling frequency in my program? MatLab,<p>If I code such as this:</p> <pre><code>for t=1:nt Z = Zwat + dQ*dt*idx2 - sigma*dt ; end </code><,1,2019-02-28,"<p>If you originally sample at dt, and then resample this data keeping 1 for every 50 pts, then your",1
7295,2,3,2019-02-09,How to properly shutdown asio tcp server?,<p>What is the proper way to shutdown an asynchronous boost asio tcp server? My currently solution u,5,2019-02-09,"<p>This ""deadlocks"" because the connections are not going to be destroyed, since there are still pen",3
36515,1,3,2019-02-24,Facing problem in returning the ongoing upload status back to the HTML using AJAX in Django,<p>I am trying to implement Upload Progress Bar in Django.</p> <p>Following is my code in the templa,1,2019-02-27,"<p>I recently had to do a bit of digging to find a solution for this myself.</p>

<p>Check out :-</p",2
37496,1,3,2019-02-22,Django admin colours,<p>The Django Admin page is different shades of blue by default. Where do I access how these colours,2,2019-02-22,<p>You can override the admin templates. You probably want to the <code>admin/base_site.html</code> ,10
4126,2,2,2019-02-27,Google cloud storage JSON API v1 error codes,<p>Where can I find documentation on errors codes returned from google-cloud-storage json api v1? I ,1,2019-03-13,"<p>Looks like the error codes live here: <a href=""https://developers.google.com/storage/docs/referen",1
3680,3,1,2019-02-17,High Availability Redis,<p>I have a django project which currently uses a redis cache both as my celery broker and as my reg,1,2019-07-23,"<p>If ""the tasks are extremely important"" you should use <a href=""http://celery.readthedocs.org/en/l",1
39,3,3,2019-02-16,Follow the minimum value in a collection of values which can only increase,<p>I have a large collection of integers the value of which can only grow (I'm counting stuff). </p>,1,2019-02-16,"<p>Keep a hash table of counts for each value, then update it and also the min if there are no more ",2
36725,2,1,2019-02-28,Not able to load image to PDF using jspdf,<p>I'm trying to load image into PDF using jspdf javascript library.I can successfully get data of i,1,2019-03-01,"<p>At last, I found the solution for above said issue.JSPDF team added javascript plugin for adding ",2
32463,2,3,2019-02-07,Getting Html tags value monotouch,<p>Suppose we have a string variable that its value contains a Html value like</p> <pre><code>&lt;sp,0,2019-02-07,"<p>You can try using <a href=""http://htmlagilitypack.codeplex.com/"" rel=""nofollow"">HTMLAgilityPack</",0
632,2,1,2019-02-15,failed to open page to many redirect,<p>I have problem use below code to build a login system it failed to open page because too many red,0,2019-02-15,"<pre><code>Route::group(array('prefix' =&gt; 'admin', 'before' =&gt; 'loginsession'), function()
{
 ",1
16765,2,1,2019-02-14,java.lang.IllegalStateException: Neither BindingResult nor plain target object for bean name 'category' available as request attribute,<p>I looked almost all answers related this problem on the web but could not figure out the problem ,4,2019-02-17,<p>If you're getting to <code>index.jsp</code> through something like <code>http://localhost:8080/yo,12
33324,1,3,2019-02-10,ASP.NET MVC 3 WebGrid preserve the paging and define the route,<p>I am start to learn the MVC3 But i have some problem on WebGrid</p> <p>The Controller name is Tes,1,2019-03-29,"<p>Check out <a href=""https://stackoverflow.com/questions/6343962/asp-net-mvc3-webgrid-and-paging"">t",0
47650,1,2,2019-02-28,Infinispan namedCache expiration,<p>I am testing configuration settings for a named cache in infinispan hosted on jboss 7. I am using,1,2019-02-28,"<p>I don't know how I missed this in my initial search, but I found the answer in another SO questio",1
44876,1,1,2019-02-17,need help with object oriented program in Visual C++,<p>guys I have the following code but I'm getting error at compiling time... the error is at the end,0,2019-02-17,"<p>You haven't implement the default constructor <code>Person()</code>,you can write it like this:</",0
12935,2,1,2019-02-06,Why does my LIKE search return everything?,<p>I am trying to make an image search in my page full of images. </p> <p>Whatever I search it alway,0,2019-02-06,<p>I suspect $input is empty.  If your variable $input is null or empty string it will create a wher,2
26842,3,2,2019-02-13,Retrieve string data stored in integer field from sqlite 3 database using C#,<p>I have an sqlite3 database with several tables. One of them has two fields: s_id and user_id the ,2,2019-02-13,"<p>First things first: If you're going to store <em>TypeX</em> in a database column, don't declare i",3
3043,1,3,2019-02-06,Scripting C++ with python,<p>I have a C++ program and I want to implement scripts on it. The desired scenario is I have an exe,4,2019-02-06,"<p>What you want to do is to embed Python code into your application. There is an <a href=""http://do",4
39111,1,1,2019-02-19,Flickr Json different size,<p>I'm building a custom widget for my site fetching flickr photos. This code works fine but I need ,0,2019-02-19,"<p>Got this sorted easily, must of been tired last night.</p>

<p>For anyone else looking for this, ",2
45851,1,1,2019-02-11,Modifying the query for view,<p>One of our views used to return a single row and a single value which used to be either <code>TRU,0,2019-02-11,"<p>Cast the boolean to int and use max:</p>

<pre><code>select max(cast(mybool as INT)) from MyView
",1
13951,3,3,2019-02-18,Managing ClaimsPrincipal.Current in Forms Authentication MVC app,<p>We use the excellent Thinktecture IdentityServer v2 to manage our authentication. This works with,0,2019-02-18,<p>Brock Allen from Thinktecture pointed me 2 great posts of his that answer all of my concerns !</p,0
3334,2,2,2019-02-03,CSS content class rather than attr,<p>I'd like to pass in existing markup to a tool tip built with css currently using attr(title) but ,1,2019-02-03,<p>With pure CSS (or even with pre-processors) there is no real way to pick the entire text content ,2
6726,2,3,2019-02-09,Something like StrTok() or Sscanf()?,<p>So I am reading from ModBos over serial port and get readings something like the following : <cod,3,2019-02-09,"<p>I would do something like this:</p>

<pre><code>type
  TFloatArray = array[0..7] of Double;

proc",8
20591,2,2,2019-02-26,Joystick Program Not Running (no values printed),<p>Ok so I'm back my code now compiles successfully it just does nothing when I run it not even prin,0,2019-02-26,"<p>This lines are wrong:</p>

<pre><code>if (fd &lt; 0) {
    printf(""Open Joystick Successful"");
</",1
10669,3,1,2019-02-11,Can't Submit App to App Store: Sending API Usage to iTunes Connect either times out or loses connection,<p>I request your help with this as I have been fighting with this since last night. I have googled ,19,2019-05-01,"<p>It looks like it is a trial and error kind of thing with me. For starters, my iMac never succeeds",9
47920,2,3,2019-02-26,Load sliding layer after camera bitmap/image save,<p>Im Still fresh so go easy.</p> <p>This is my OnClickListener for my camera </p> <pre><code>button,1,2019-02-26,<p>Trigger the code to slide your layer in the <code>onPostExecute()</code> method of your <code>Asy,0
32491,2,2,2019-02-06,center rendered label in High Charts,<p>My graph looks like this:</p> <p><img src= http://i.stack.imgur.com/dymTo.png alt= enter image de,0,2019-02-09,"<p>To align text, use <code>attr({ align: 'center' })</code>. Example: <a href=""http://jsfiddle.net/",3
21086,1,2,2019-02-13,Python and Tkinter: Function madness,<p><br> I'm trying to write myself a program that calculates a function taken from a Tk.Entry().<br>,1,2019-02-14,<p>You haven't shown us the code that causes the error (the value of _n) so we can only guess. A cou,1
9276,2,1,2019-02-01,using jQuery UI autocomplete with webSQL and JSON object array,<p>So this one is killing me..</p> <p>I'm trying to use the jQuery UI autocomplete plugin to work wi,0,2019-02-01,"<p>So I figure it out..</p>

<p>Actually really easy..The field that is to be the autocomplete value",1
32088,2,1,2019-02-11,antlr4 grammar - Mismatched input error,<p>I have a very simple grammar here:</p> <pre><code>grammar mygrammar; prog : E 'arrow' ('and' E PA,0,2019-02-11,"<p>That is because the input <code>""e""</code> is being tokenized as an <code>L</code> token. You'll ",2
35363,1,3,2019-02-26,Extract the k maximum elements of a list,<p>let's say I have a collection of some type e.g.</p> <pre><code>IEnumerable&lt;double&gt; values; ,20,2019-02-26,<p>This gives a bit of a performance increase. Note that it's ascending rather than descending but y,6
22110,2,3,2019-02-03,Is it possible to access redemption method of outlook add in using windows services,<p>I have created outlook addin in C# to storing mail subjects in SQLite database using redemption(b,0,2019-02-03,"<p>Do not use Outlook Object Model in a service. Secondly, you are assuming that you only have Conta",1
16683,2,3,2019-02-12,2 Nibbles Struct assign operator and bitset. How to?,<p>I have an old device which send thru a serial port a large array of 7-bit bytes (the most signifi,2,2019-02-12,"<p>To convert your type to another, you need a conversion, not assignment, operator:</p>

<pre><code",1
25638,2,2,2019-02-22,Remote access to others DBMS,<p>Two questions please. </p> <p>1) I am reading about FEDERATED storage engine but for me is not cl,0,2019-02-27,<p>It's very hard to tell whether you're trying to solve a technical problem or some kind of securit,1
28484,2,1,2019-02-17,Gerrit change-merged Hook,<p>I use git as my version control system and have set up a Gerrit site to do the code review. I wou,3,2019-03-16,"<p>Something like this:</p>

<pre><code>#!/bin/sh

# See link below for actual command line format
#",1
40520,2,1,2019-02-27,Removing trailing characters after email address with Regex,<p>I am using regex to identify if a string is a valid email address or not. Pattern:</p> <pre><code,0,2019-02-27,"<p>Before the <code>$</code> sign, use <code>[.,]?</code> or any other punctuation(inside that <code",1
7674,2,3,2019-02-12,Jetty Maven Plugin,<p>Has Jetty been completely migrated over to Eclipse yet?</p> <p>I am using the Maven 2 plugin for ,0,2019-02-12,"<p>Even if Jetty 7 is considered as ""stable"" (see <a href=""http://www.eclipse.org/jetty/about.php"" r",0
28048,2,3,2019-02-21,Having trouble with validation: infinite loop occurs even though the logic seems fine,<p>I am working on this 'restaurant' program that takes two inputs: the bill amount and a satisfacti,1,2019-02-21,<p>Don't read input as double and int. read it as Strings and then parse it to Double or Integer in ,1
21054,1,1,2019-02-14,cant fillter characters in jcombo,<p>Can someone help me with this? My sql code only works if I match only integers like 2=2 but if I ,1,2019-02-14,"<p>Try to in <em>getID.php</em> replace:</p>

<pre><code>$unqid = !empty($_GET['unqid']) 
?intval($_",1
39792,2,2,2019-02-20,How to set Prolog Interpreter path in Eclipse which is being used in Windows?,<p>I have downloaded the tool for Prolog Interpreter plugin for Eclipse. But I am not able to set th,2,2019-02-20,"<p>I think you must set the path to the <em>Prolog</em> interpreter.
Try downloading Ciao Prolog, in",1
38391,3,2,2019-02-26,Rails Tutorial: undefined method for nil:NilClass,<p>I successfully finished the Rails Tutorial by Michael Hartl where you are building an app like tw,0,2019-02-26,<p>The issue is that you wrote @micropost referring to a variable visible to all the views (a @micro,0
13612,1,3,2019-02-26,Partial heap sorting to find k most frequent words in 5GB file,<p>I know what algorithm I'd like to use but want to know what I'd have to change since the file is ,3,2019-02-26,<p>I think there is no deterministic way to do that without having the entire file in memory (or mak,4
27943,1,3,2019-02-04,Changing JPA (EclipseLink) Java serialization to using Jackson / json,<p>I'm interested in replacing the default java serialization in EclipseLink JPA to json using the J,1,2019-02-12,<p>It turns out this can be done quite easily with SessionEventListener which replaces all java seri,0
9809,3,1,2019-02-23,Edit a given cell in a series of excel workbooks,<p>I have a large number of Excel files. These files I want to add a sequence of numbers (1500 1501.,-1,2019-02-23,"<p>When I create a macro that looks as though I might use it again, I save a copy as a text file in ",1
19738,2,1,2019-02-12,Is PChar('') guaranteed to be a pointer to #0 (not nil)?,<p>I understand that in Delphi an empty string (AnsiString or WideString) can be represented by a ni,7,2019-02-12,<p>Yes. Type casts from string literals to PChar will never be null pointers. Type casts from string,10
43828,1,2,2019-02-16,Trying to run rails console,<p>I am trying to launch the 'rails console' but it doesn't work I get this message : </p> <pre><cod,0,2019-02-16,<p>you have to be in your rails app directory</p>,1
13703,2,2,2019-02-24,Openshift always gives 503 error for Node.js app,<p>I'm trying to setup my very first Node.js + express web app using Openshift's free service.</p> <,0,2019-02-24,"<p>The problem was, that the IP address was set up incorrectly , after the <code>app.listen</code> m",1
27211,2,3,2019-02-13,How to move each i in a string to the next position in java,<p>I want to shift each <code>i</code> in a given string one index to the right. How can I do that? ,-2,2019-02-13,"<p>You can do this using a <a href=""https://docs.oracle.com/javase/7/docs/api/java/lang/StringBuilde",1
24276,1,1,2019-02-09,Maven Test Automation Project,<p>I have a maven test automation project developed using selenium and testng. This is what I am doi,1,2019-02-09,"<p>How about passing the Test Data sheets as program arguments when you're executing your jar? </p>
",1
45903,1,1,2019-02-26,Calculated mysql5 table size different from ibdata,<p>I am trying to calculate the total size of all tables in mysql:</p> <pre><code>SELECT sum( data_l,0,2019-02-26,<p>The <code>ibdata</code> is the busiest file in the InnoDB infrastructure. It houses many differen,1
240,1,1,2019-02-19,why the following code prints 100?,<p>I have the following structs </p> <pre><code>struct A { int i; A() { i = 0; } A(int _i) : i(_i) {,-2,2019-02-19,"<p>Due to the inheritance, the C object ""contains"" a B1 object and a B2 object. Both the B1 and the ",1
39459,1,3,2019-02-10,Subtract two dates to give a timedelta,<p>I'm trying to get a value from one of my database values which will be given by subtracting the p,0,2019-02-10,"<p>you need to use <a href=""http://docs.python.org/library/datetime.html#datetime.date.today"" rel=""n",11
10861,2,1,2019-02-19,How can I keep a value in a text input after a submit occurs?,<p>I want to validate a form to make sure a user writes in a name and last name.</p> <p>If a user wr,2,2019-02-19,"<p>Place the variable you need into the ""value"" field of your input-tag like this:</p>

<pre><code>&",15
6549,3,1,2019-02-02,Dynamic and continuous array,<p>Is there anyway to make a 1D dynamic and continuous array using C++11?</p> <p>I will take in the ,0,2019-02-02,"<pre><code>    int size = 10;
    std::unique_ptr&lt;int[]&gt;  a(new int[size]);
</code></pre>

<p>",3
22493,3,2,2019-02-06,jquery uniform select and deselect all checkbox,<p>I have problem with select all / deselect checkbox </p> <p><strong>Code Here</strong></p> <pre><c,3,2019-02-06,"<p>Are you aiming for something like this ?</p>

<pre><code>$('document').ready(function(){
    $('#",2
42539,1,1,2019-02-01,How to use ldap_sasl_bind in WinLDAP?,<p>I currently use <a href= http://msdn.microsoft.com/en-us/library/windows/desktop/aa366156%28v=vs.,0,2019-06-05,"<p>So finally, after some research and debugging in the past two weeks, I've managed to write a work",1
18122,3,3,2019-02-01,Can someone explain if multi-touch zoom is supposed to work for UITextView or UIScrollView,<p>Has anyone gotten multi-touch zoom to work on a textView? </p> <p>I have searched SO and found no,2,2019-07-13,"<p><strong>1</strong> Create a new project with single view (using storyboard &amp; arc)</p>

<p><st",3
27832,2,3,2019-02-14,Datetime formats automatically on Email,<p>I am creating a module that sends a message about their transactions on the system.</p> <p>Howeve,0,2019-02-14,<p><code>DateTime.Now.ToShortDateString()</code> will return you a string formatted based on your Cu,1
30169,1,1,2019-02-18,Is there a difference between calling BeginTransaction from the SQLConnection object or from the SqlCommand object?,<p>So I have this sql from c# to insert purchase info into a table (sql server 2005) and purchase it,1,2019-02-18,"<p>Create a SqlTransaction from the connection (BeginTransaction), then pass this in to the each Sql",4
28878,1,2,2019-02-28,Confirm before executing secondary option in form,<p>I have a form where a user can choose to modify or delete records from a db based on which button,0,2019-02-28,"<p>Try this </p>

<pre><code>&lt;input type=""submit"" id=""submit-button"" value=""DELETE Selected Rows""",0
40215,2,3,2019-02-03,Using user-inputted characters in If/Switch statements,<p>I am taking my first Java class and am having a hard time finishing this assignment.</p> <p>The a,1,2019-02-03,"<p>you can take the operator from the user as <strong>String</strong> or <strong>Char</strong></p>

",2
20732,1,2,2019-02-12,Attached file are broken using function wp_mail in Worpdress,<p>On my local when I use the wp_mail() with attached files it works but when I'm on prod it doesn't,0,2019-02-12,<p>I would move your uploaded file to somewhere in your wp-content and try that directory. It is pro,1
17691,1,1,2019-02-21,Global information in constructors in the MDN JavaScript guide small query,<p>On the MDN JavaScript guide under the Property inheritance revisited section it explains some of ,4,2019-02-21,<p>Using <code>new</code> will call the constructor function. Whenever the constructor function is c,3
2778,3,2,2019-02-20,AS3 stack overflow?,<p>Working with Arrays. I create objects on a Class base push them into an Array I have 2 buttons: o,0,2019-02-20,"<p><code>Array.splice()</code> will do most of the tricks. As you remove the meteor off screen, you ",1
18592,3,2,2019-02-09,Read XML files to display data in DataGridView and update UI automatically if XML file is changed using C#,<p>I am trying to read multiple XML files present in one directory (each XML have only one record) a,0,2019-02-09,"<p>you have to Implement <code>FileSystemWatcher</code> in your class file.</p>

<pre><code>new Syst",2
35977,1,2,2019-02-20,HMACSHA1.ComputeHash() thread-safety question,<p>i am asking myself if it would be dangerous on a asp.net page´s codebehind to use an static (Shar,1,2019-02-20,"<p>Hashing algorithms are deterministic, they <strong>must</strong> return the same hash for a given",5
35963,1,3,2019-02-12,AngularJS id attribute in the included HTML template,<p>In AngularJS the id attribute from my HTML Template isn't recognized by my javascript. </p> <p>Fo,1,2019-02-12,"<p>Try setting up the map in the <code>link()</code> function of the directive. Plus, it looks like ",3
37175,1,2,2019-02-27,How to get multi selected checked items (android)?,<p>I followed this tutorial chapter 14 <a href= http://www.vogella.com/tutorials/AndroidListView/art,0,2019-02-28,"<p>I ended up making these edits to the code:</p>

<p>Added this to the end of the adapter as 3 more",0
25913,3,2,2019-02-26,Having problems with the Fragment Tab Host - It doesn't work,<p>What I am trying to do is to create three tabs in my main xml file. and then load up the fragment,1,2019-02-26,<p>You have used a <code>TabHost</code> in your XML layout and a <code>FragmentTabHost</code> in you,1
16887,1,3,2019-02-24,gmaps4rails - Drop a marker and update fields attribute in a form,<p>I'm trying to implement this from the gem wiki <a href= https://github.com/apneadiving/Google-Map,2,2019-02-24,"<p>By the look of it, that syntax is written for prototype. If you're using rails 3.1 with jQuery, y",3
43345,3,3,2019-02-28,C Some statements in fork() not executing,<p>I think I understand how fork() works yet only some of my statements in the body execute. For exa,0,2019-02-28,<p>Forked child processes get a <strong>copy</strong> of their parent's memory (and share most open ,3
1777,2,1,2019-02-05,Remove char from String,<p>I want to remove a letter from a <code>String</code> - But only a single occurrence of the letter,0,2019-02-05,"<p><strong>String <code>replaceFirst()</code> Method</strong></p>

<blockquote>
  <p>public String r",0
